,len_original,ip_id,total_length,fragment_offset,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
1950,66.0,0.0,32.0,64.0,1575231700.0,1814765700.0,8.0,5840.0
1951,66.0,0.0,32.0,64.0,1575231700.0,1814765700.0,8.0,5840.0
1952,54.0,39745.0,20.0,64.0,1814765700.0,1575231700.0,5.0,255.0
1953,122.0,39746.0,88.0,64.0,1814765700.0,1575231700.0,5.0,255.0
1954,60.0,51195.0,20.0,64.0,1575231700.0,1814765800.0,5.0,1460.0
1955,60.0,51196.0,20.0,64.0,1575231700.0,1814765800.0,5.0,1460.0
1956,66.0,23747.0,32.0,64.0,2304811000.0,1594830800.0,8.0,64000.0
1957,66.0,23747.0,32.0,64.0,2304811000.0,1594830800.0,8.0,64000.0
1958,54.0,33001.0,20.0,64.0,1594830800.0,2304811000.0,5.0,8212.0
1959,97.0,33002.0,63.0,64.0,1594830800.0,2304811000.0,5.0,8212.0
1960,73.0,23748.0,39.0,64.0,2304811000.0,1594830800.0,5.0,63957.0
1961,54.0,33003.0,20.0,64.0,1594830800.0,2304811000.0,5.0,8212.0
1962,259.0,33004.0,225.0,64.0,1594830800.0,2304811000.0,5.0,8212.0
1963,896.0,23749.0,862.0,64.0,2304811000.0,1594831100.0,5.0,63752.0
1964,380.0,33005.0,346.0,64.0,1594831100.0,2304811800.0,5.0,8209.0
1965,113.0,23750.0,79.0,64.0,2304811800.0,1594831400.0,5.0,63426.0
1966,139.0,33006.0,105.0,64.0,1594831400.0,2304811800.0,5.0,8208.0
1967,347.0,23751.0,313.0,64.0,2304811800.0,1594831500.0,5.0,63341.0
1968,54.0,33007.0,20.0,64.0,1594831500.0,2304812000.0,5.0,8207.0
1969,715.0,33008.0,681.0,64.0,1594831500.0,2304812000.0,5.0,8207.0
1970,715.0,33009.0,681.0,64.0,1594831500.0,2304812000.0,5.0,8207.0
1971,66.0,23752.0,32.0,64.0,2304812000.0,1594832100.0,8.0,62680.0
1972,91.0,23753.0,57.0,64.0,2304812000.0,1594832100.0,5.0,62680.0
1973,54.0,33010.0,20.0,64.0,1594832100.0,2304812300.0,5.0,0.0
1974,66.0,0.0,32.0,64.0,1570851700.0,3423396600.0,8.0,5840.0
1975,66.0,0.0,32.0,64.0,1570851700.0,3423396600.0,8.0,5840.0
1976,54.0,26498.0,20.0,64.0,3423396600.0,1570851700.0,5.0,1026.0
1977,156.0,26499.0,122.0,64.0,3423396600.0,1570851700.0,5.0,1026.0
1978,60.0,44237.0,20.0,64.0,1570851700.0,3423396600.0,5.0,1460.0
1979,544.0,26500.0,510.0,64.0,3423396600.0,1570851700.0,5.0,1026.0
1980,60.0,44238.0,20.0,64.0,1570851700.0,3423397000.0,5.0,1728.0
1981,60.0,44239.0,20.0,64.0,1570851700.0,3423397000.0,5.0,1728.0
1982,66.0,0.0,32.0,64.0,1579979800.0,3176306200.0,8.0,5840.0
1983,66.0,0.0,32.0,64.0,1579979800.0,3176306200.0,8.0,5840.0
1984,54.0,56168.0,20.0,64.0,3176306200.0,1579979800.0,5.0,1026.0
1985,122.0,56169.0,88.0,64.0,3176306200.0,1579979800.0,5.0,1026.0
1986,60.0,29832.0,20.0,64.0,1579979800.0,3176306200.0,5.0,1460.0
1987,60.0,29833.0,20.0,64.0,1579979800.0,3176306200.0,5.0,1460.0
1988,74.0,0.0,40.0,64.0,1714634100.0,1578410500.0,10.0,65160.0
1989,74.0,0.0,40.0,64.0,1714634100.0,1578410500.0,10.0,65160.0
1990,66.0,18071.0,32.0,64.0,1578410500.0,1714634100.0,8.0,1460.0
1991,583.0,18072.0,549.0,64.0,1578410500.0,1714634100.0,8.0,1460.0
1992,66.0,14440.0,32.0,64.0,1714634100.0,1578411000.0,8.0,506.0
1993,1514.0,14441.0,1480.0,64.0,1714634100.0,1578411000.0,8.0,506.0
1994,976.0,14442.0,942.0,64.0,1714635600.0,1578411000.0,8.0,506.0
1995,66.0,18073.0,32.0,64.0,1578411000.0,1714635600.0,8.0,1174.0
1996,66.0,18074.0,32.0,64.0,1578411000.0,1714636500.0,8.0,947.0
1997,192.0,18075.0,158.0,64.0,1578411000.0,1714636500.0,8.0,1174.0
1998,117.0,14443.0,83.0,64.0,1714636500.0,1578411100.0,8.0,506.0
1999,66.0,18076.0,32.0,64.0,1578411100.0,1714636500.0,8.0,1174.0
2000,432.0,18077.0,398.0,64.0,1578411100.0,1714636500.0,8.0,1174.0
2001,66.0,14444.0,32.0,64.0,1714636500.0,1578411500.0,8.0,504.0
2002,507.0,14445.0,473.0,64.0,1714636500.0,1578411500.0,8.0,504.0
2003,115.0,14446.0,81.0,64.0,1714637000.0,1578411500.0,8.0,504.0
2004,66.0,18078.0,32.0,64.0,1578411500.0,1714637000.0,8.0,1174.0
2005,434.0,18079.0,400.0,64.0,1578411500.0,1714637000.0,8.0,1174.0
2006,66.0,14447.0,32.0,64.0,1714637000.0,1578411900.0,8.0,502.0
2007,505.0,14448.0,471.0,64.0,1714637000.0,1578411900.0,8.0,502.0
2008,115.0,14449.0,81.0,64.0,1714637600.0,1578411900.0,8.0,502.0
2009,66.0,18080.0,32.0,64.0,1578411900.0,1714637600.0,8.0,1174.0
2010,434.0,18081.0,400.0,64.0,1578411900.0,1714637600.0,8.0,1174.0
2011,66.0,14450.0,32.0,64.0,1714637600.0,1578412300.0,8.0,501.0
2012,504.0,14451.0,470.0,64.0,1714637600.0,1578412300.0,8.0,501.0
2013,115.0,14452.0,81.0,64.0,1714638000.0,1578412300.0,8.0,501.0
2014,66.0,18082.0,32.0,64.0,1578412300.0,1714638100.0,8.0,1174.0
2015,97.0,18083.0,63.0,64.0,1578412300.0,1714638100.0,8.0,1174.0
2016,66.0,18084.0,32.0,64.0,1578412300.0,1714638100.0,8.0,1174.0
2017,66.0,14453.0,32.0,64.0,1714638100.0,1578412300.0,8.0,501.0
2018,66.0,14454.0,32.0,64.0,1714638100.0,1578412300.0,8.0,501.0
2019,66.0,14455.0,32.0,64.0,1714638100.0,1578412300.0,8.0,501.0
2020,66.0,18085.0,32.0,64.0,1578412300.0,1714638100.0,8.0,1174.0
2021,66.0,24979.0,32.0,64.0,1120506500.0,1530950900.0,8.0,64000.0
2022,66.0,24979.0,32.0,64.0,1120506500.0,1530950900.0,8.0,64000.0
2023,54.0,13635.0,20.0,64.0,1530950900.0,1120506500.0,5.0,1026.0
2024,97.0,13636.0,63.0,64.0,1530950900.0,1120506500.0,5.0,1026.0
2025,73.0,24980.0,39.0,64.0,1120506500.0,1530950900.0,5.0,63957.0
2026,54.0,13637.0,20.0,64.0,1530950900.0,1120506500.0,5.0,1026.0
2027,259.0,13638.0,225.0,64.0,1530950900.0,1120506500.0,5.0,1026.0
2028,896.0,24981.0,862.0,64.0,1120506500.0,1530951200.0,5.0,63752.0
2029,54.0,13639.0,20.0,64.0,1530951200.0,1120507400.0,5.0,1023.0
2030,380.0,13640.0,346.0,64.0,1530951200.0,1120507400.0,5.0,1023.0
2031,113.0,24982.0,79.0,64.0,1120507400.0,1530951400.0,5.0,63426.0
2032,54.0,13641.0,20.0,64.0,1530951400.0,1120507400.0,5.0,1022.0
2033,139.0,13642.0,105.0,64.0,1530951400.0,1120507400.0,5.0,1022.0
2034,347.0,24983.0,313.0,64.0,1120507400.0,1530951600.0,5.0,63341.0
2035,715.0,13643.0,681.0,64.0,1530951600.0,1120507600.0,5.0,1021.0
2036,60.0,24984.0,20.0,64.0,1120507600.0,1530952200.0,5.0,62680.0
2037,91.0,24985.0,57.0,64.0,1120507600.0,1530952200.0,5.0,62680.0
2038,54.0,13644.0,20.0,64.0,1530952200.0,1120507800.0,5.0,0.0
2039,66.0,0.0,32.0,64.0,1587244800.0,4132881000.0,8.0,5840.0
2040,66.0,0.0,32.0,64.0,1587244800.0,4132881000.0,8.0,5840.0
2041,54.0,12583.0,20.0,64.0,4132881000.0,1587244800.0,5.0,1026.0
2042,617.0,12584.0,583.0,64.0,4132881000.0,1587244800.0,5.0,1026.0
2043,60.0,34944.0,20.0,64.0,1587244800.0,4132881400.0,5.0,1742.0
2044,60.0,34945.0,20.0,64.0,1587244800.0,4132881400.0,5.0,1742.0
2045,66.0,0.0,32.0,64.0,1594168700.0,3390809000.0,8.0,5840.0
2046,66.0,0.0,32.0,64.0,1594168700.0,3390809000.0,8.0,5840.0
2047,54.0,29147.0,20.0,64.0,3390809000.0,1594168700.0,5.0,513.0
