,len_original,ip_id,total_length,fragment_offset,ip_src,ip_dst,tcp_src,tcp_dst,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
213,60.0,16077.0,20.0,64.0,3232236018.0,1559683029.0,51413.0,63856.0,3278188452.0,859517526.0,5.0,1460.0
214,380.0,13253.0,346.0,64.0,3266588808.0,3232235911.0,30652.0,3389.0,568908288.0,2274335324.0,5.0,1023.0
215,66.0,46609.0,32.0,64.0,784019087.0,3232236018.0,49968.0,51413.0,1581749076.0,0.0,8.0,64240.0
216,73.0,31964.0,39.0,64.0,3232235911.0,3104298609.0,3389.0,58245.0,3745440938.0,2950853065.0,5.0,63957.0
217,380.0,5214.0,346.0,64.0,3106540651.0,3232235911.0,62797.0,3389.0,1370489457.0,2691884160.0,5.0,253.0
218,74.0,0.0,40.0,64.0,3232236018.0,764447986.0,51413.0,43125.0,2595358344.0,264347404.0,10.0,5792.0
219,97.0,32046.0,63.0,64.0,3232236018.0,3103937295.0,34397.0,443.0,1865668008.0,2115424285.0,8.0,1174.0
220,54.0,19782.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671895814.0,2725790698.0,5.0,6145.0
221,66.0,0.0,32.0,64.0,3232236018.0,627276790.0,51413.0,12672.0,2406280162.0,377926474.0,8.0,5840.0
222,66.0,0.0,32.0,64.0,3232236018.0,2553982094.0,51413.0,57747.0,123669749.0,545693191.0,8.0,5840.0
223,66.0,27267.0,32.0,64.0,3232235911.0,3271810869.0,3389.0,49204.0,736319409.0,169354947.0,8.0,64000.0
224,74.0,60596.0,40.0,64.0,1604650397.0,3232236018.0,55885.0,51413.0,3842334569.0,0.0,10.0,64240.0
225,66.0,59249.0,32.0,64.0,2960089294.0,3232236018.0,62337.0,51413.0,1134588250.0,0.0,8.0,64240.0
226,66.0,28235.0,32.0,64.0,3232236018.0,3103937295.0,34571.0,443.0,1053125639.0,1352259947.0,8.0,947.0
227,66.0,56136.0,32.0,64.0,3104298608.0,3232235911.0,45171.0,3389.0,3376671279.0,0.0,8.0,64240.0
228,122.0,54921.0,88.0,64.0,1595419627.0,3232236018.0,37385.0,51413.0,3480002651.0,3730282478.0,5.0,1026.0
229,88.0,19263.0,54.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671894114.0,2724180792.0,5.0,6145.0
230,66.0,63605.0,32.0,64.0,1409469351.0,3232236018.0,51687.0,51413.0,2402497141.0,0.0,8.0,64240.0
231,66.0,0.0,32.0,64.0,3232236018.0,1953376926.0,51413.0,2206.0,3248850813.0,2632678416.0,8.0,5840.0
232,66.0,0.0,32.0,64.0,3232236018.0,2975609782.0,51413.0,12002.0,2059017821.0,1441497065.0,8.0,5840.0
233,66.0,33999.0,32.0,64.0,1841717941.0,3232236018.0,61856.0,51413.0,548789907.0,0.0,8.0,64240.0
234,66.0,5082.0,32.0,64.0,3232236018.0,1746214913.0,45663.0,80.0,3929122467.0,3552467983.0,8.0,1314.0
235,66.0,14409.0,32.0,64.0,1312413796.0,3232236018.0,55039.0,51413.0,4065093456.0,0.0,8.0,8192.0
236,66.0,25168.0,32.0,64.0,2994362786.0,3232236018.0,58248.0,51413.0,1901990992.0,0.0,8.0,64240.0
237,54.0,12677.0,20.0,64.0,3109902713.0,3232235911.0,59266.0,3389.0,673757861.0,1125713286.0,5.0,1026.0
238,54.0,26329.0,20.0,64.0,3337925018.0,3232235911.0,48009.0,3389.0,3575710288.0,3851295433.0,5.0,1023.0
239,66.0,0.0,32.0,64.0,3232236018.0,1412051518.0,51413.0,65060.0,403310500.0,2158985288.0,8.0,5840.0
240,66.0,38241.0,32.0,64.0,773791363.0,3232236018.0,4251.0,51413.0,2312232293.0,0.0,8.0,64240.0
241,74.0,969.0,40.0,64.0,3116919270.0,3232236018.0,43124.0,51413.0,3192309046.0,0.0,10.0,64240.0
242,715.0,59742.0,681.0,64.0,1598521273.0,3232235911.0,62603.0,3389.0,2947368401.0,2472451531.0,5.0,1024.0
243,66.0,0.0,32.0,64.0,3232236018.0,866857710.0,51413.0,52165.0,3531300598.0,3530194294.0,8.0,5840.0
244,66.0,28457.0,32.0,64.0,3232235911.0,3271810869.0,3389.0,54724.0,2366243074.0,51532022.0,8.0,64000.0
245,66.0,57021.0,32.0,64.0,1868205338.0,3232236018.0,443.0,44328.0,234924519.0,979080918.0,8.0,501.0
246,66.0,23528.0,32.0,64.0,1333050297.0,3232236018.0,50049.0,51413.0,3661968288.0,0.0,8.0,65535.0
247,54.0,19912.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671896171.0,2726153655.0,5.0,6145.0
248,66.0,15389.0,32.0,64.0,3232236018.0,3103937295.0,59745.0,443.0,2451470552.0,1235108366.0,8.0,1174.0
249,66.0,46560.0,32.0,64.0,1606322326.0,3232236018.0,52102.0,51413.0,1778104884.0,0.0,8.0,64240.0
250,66.0,29633.0,32.0,64.0,32196407.0,3232236018.0,13225.0,51413.0,4029915000.0,0.0,8.0,64240.0
251,66.0,130.0,32.0,64.0,1550138867.0,3232236018.0,23875.0,51413.0,4133984.0,0.0,8.0,64240.0
252,71.0,26143.0,37.0,64.0,1746214913.0,3232236018.0,80.0,39935.0,1273324061.0,2754706284.0,8.0,9.0
253,66.0,16549.0,32.0,0.0,2943598526.0,3232236018.0,61621.0,51413.0,2598107512.0,691669062.0,8.0,1026.0
254,504.0,36077.0,470.0,64.0,3103937295.0,3232236018.0,443.0,34470.0,3045310715.0,3374471744.0,8.0,504.0
255,134.0,30513.0,100.0,64.0,1746705475.0,3232236018.0,22295.0,51413.0,438765918.0,1257883814.0,8.0,8.0
256,74.0,50975.0,40.0,64.0,1593642246.0,3232236018.0,49567.0,51413.0,3442590870.0,0.0,10.0,65535.0
257,134.0,41652.0,100.0,64.0,88981860.0,3232236018.0,20041.0,51413.0,2351671449.0,2018648738.0,8.0,229.0
258,347.0,24379.0,313.0,64.0,3232235911.0,3266588808.0,3389.0,34160.0,1589401529.0,517016649.0,5.0,63341.0
259,74.0,37003.0,40.0,64.0,3650141086.0,3232236018.0,46750.0,51413.0,2126498778.0,0.0,10.0,32120.0
260,66.0,8777.0,32.0,64.0,1595534150.0,3232236018.0,48755.0,51413.0,1409376939.0,0.0,8.0,64240.0
261,60.0,62210.0,20.0,64.0,3232235911.0,3337925018.0,3389.0,46185.0,919530.0,1841285185.0,5.0,62597.0
262,66.0,0.0,32.0,64.0,3232236018.0,3155278713.0,51413.0,3645.0,426040963.0,2528551372.0,8.0,5840.0
263,60.0,47875.0,20.0,64.0,3232236018.0,1599375677.0,51413.0,57655.0,1666958795.0,2459021061.0,5.0,1460.0
264,66.0,61798.0,32.0,64.0,3232235911.0,3337925018.0,3389.0,22568.0,1165597755.0,1857924340.0,8.0,64000.0
265,66.0,59318.0,32.0,64.0,3232236018.0,1746223105.0,38210.0,80.0,1603354854.0,3247923772.0,8.0,1460.0
266,74.0,49167.0,40.0,64.0,1422605850.0,3232236018.0,63952.0,51413.0,2813707281.0,0.0,10.0,64240.0
267,329.0,36579.0,295.0,64.0,1868205338.0,3232236018.0,443.0,44289.0,829175781.0,3235115075.0,8.0,501.0
268,54.0,22738.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671904596.0,2734264947.0,5.0,6145.0
269,73.0,35525.0,39.0,64.0,3232235911.0,3113450631.0,3389.0,64909.0,2139271829.0,686526425.0,5.0,63957.0
270,66.0,37725.0,32.0,64.0,1337033642.0,3232236018.0,5025.0,51413.0,1539740015.0,0.0,8.0,64240.0
271,66.0,24354.0,32.0,64.0,3420118189.0,3232236018.0,8707.0,51413.0,901465840.0,0.0,8.0,64240.0
272,74.0,21322.0,40.0,64.0,3650141086.0,3232236018.0,51986.0,51413.0,4016530296.0,0.0,10.0,32120.0
273,74.0,36687.0,40.0,64.0,3232236018.0,1492001077.0,42765.0,51413.0,1433139173.0,0.0,10.0,5840.0
274,71.0,17129.0,37.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671887372.0,2717703977.0,5.0,6145.0
275,66.0,0.0,32.0,64.0,3232236018.0,1597464580.0,51413.0,6760.0,181959042.0,2046667674.0,8.0,5840.0
276,113.0,9521.0,79.0,64.0,3232235911.0,3104298607.0,3389.0,49045.0,697064277.0,1192898400.0,5.0,63426.0
277,54.0,20519.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671897991.0,2727900610.0,5.0,6145.0
278,380.0,31734.0,346.0,64.0,3650768115.0,3232235911.0,58922.0,3389.0,3393177801.0,2889933173.0,5.0,1023.0
279,66.0,17270.0,32.0,64.0,1868205338.0,3232236018.0,443.0,51052.0,1622901513.0,2531828610.0,8.0,501.0
280,54.0,19275.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671894182.0,2724221906.0,5.0,6145.0
281,66.0,14313.0,32.0,64.0,3232235911.0,3104298608.0,3389.0,40051.0,3884748971.0,2170503725.0,8.0,64000.0
282,74.0,47553.0,40.0,64.0,2990897974.0,3232236018.0,60131.0,51413.0,204847602.0,0.0,10.0,7300.0
283,54.0,43570.0,20.0,64.0,1595746309.0,3232236018.0,56052.0,51413.0,1952309903.0,2712864879.0,5.0,515.0
284,497.0,38147.0,463.0,64.0,94789455.0,3232236018.0,58523.0,51413.0,3914083590.0,1586396708.0,5.0,255.0
285,66.0,0.0,32.0,64.0,3232236018.0,94893177.0,51413.0,55587.0,3711907824.0,2220926640.0,8.0,5840.0
286,73.0,62063.0,39.0,64.0,3232235911.0,3337925018.0,3389.0,41577.0,202509973.0,121803977.0,5.0,63953.0
287,66.0,1495.0,32.0,64.0,3232235911.0,3266589156.0,3389.0,54555.0,3747551428.0,3262249738.0,8.0,64000.0
288,74.0,64043.0,40.0,64.0,3232236018.0,3103937295.0,59722.0,443.0,1545977924.0,0.0,10.0,5840.0
289,60.0,59190.0,20.0,64.0,3232236018.0,3650164741.0,51413.0,59933.0,4112948651.0,3376866657.0,5.0,1460.0
290,672.0,30882.0,638.0,64.0,1746235393.0,3232236018.0,80.0,56011.0,1729034872.0,3740922357.0,8.0,9.0
291,73.0,24262.0,39.0,64.0,3232235911.0,3266588808.0,3389.0,35257.0,3700394730.0,2257851432.0,5.0,63957.0
292,66.0,0.0,32.0,64.0,3232236018.0,1306364150.0,51413.0,63456.0,3345074097.0,383130098.0,8.0,5840.0
293,222.0,43155.0,188.0,64.0,3170063153.0,3232236018.0,65529.0,51413.0,3531673191.0,1738092891.0,5.0,255.0
294,60.0,28546.0,20.0,64.0,3232235911.0,3271810869.0,3389.0,49425.0,3976890837.0,2646117921.0,5.0,62664.0
295,54.0,21889.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671902097.0,2731824794.0,5.0,6145.0
296,54.0,23464.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671906807.0,2736357909.0,5.0,6140.0
297,54.0,27080.0,20.0,64.0,3337925018.0,3232235911.0,10192.0,3389.0,1963221891.0,2224687214.0,5.0,1026.0
298,60.0,20295.0,20.0,64.0,3232236018.0,2966803460.0,51413.0,30036.0,4206566787.0,4271238438.0,5.0,1460.0
299,218.0,51154.0,184.0,64.0,1868205338.0,3232236018.0,443.0,51109.0,3535597921.0,136536820.0,8.0,506.0
300,715.0,64611.0,681.0,64.0,533504093.0,3232235911.0,41737.0,3389.0,314948140.0,4240232209.0,5.0,508.0
301,66.0,32390.0,32.0,64.0,3232235911.0,3104298609.0,3389.0,28660.0,470815319.0,2513969095.0,8.0,64000.0
302,97.0,25138.0,63.0,64.0,3232235981.0,64075654.0,48367.0,443.0,3350962331.0,2240168509.0,8.0,4171.0
303,54.0,26464.0,20.0,64.0,3337925018.0,3232235911.0,50318.0,3389.0,190378344.0,3530800771.0,5.0,1021.0
304,66.0,9612.0,32.0,64.0,1409469351.0,3232236018.0,57483.0,51413.0,3431788194.0,0.0,8.0,64240.0
305,66.0,42654.0,32.0,64.0,3271810869.0,3232235911.0,55047.0,3389.0,468372422.0,0.0,8.0,64240.0
306,896.0,24798.0,862.0,64.0,3232235911.0,3266588808.0,3389.0,58338.0,3299637641.0,1625062059.0,5.0,63752.0
307,73.0,38091.0,39.0,64.0,3232235911.0,3113450748.0,3389.0,55788.0,2052313961.0,1742629922.0,5.0,63957.0
308,66.0,59288.0,32.0,64.0,97398654.0,3232236018.0,5221.0,51413.0,1041805184.0,0.0,8.0,62720.0
309,74.0,59644.0,40.0,64.0,1595412595.0,3232236018.0,1676.0,51413.0,2869419604.0,0.0,10.0,7300.0
310,66.0,11143.0,32.0,64.0,1595446455.0,3232236018.0,32575.0,51413.0,3403285048.0,0.0,8.0,8192.0
311,66.0,55946.0,32.0,64.0,1541211671.0,3232236018.0,59305.0,51413.0,3926440213.0,0.0,8.0,64240.0
312,60.0,40189.0,20.0,64.0,3232236018.0,1595446455.0,51413.0,31913.0,1263986835.0,1411749390.0,5.0,1460.0
313,139.0,17751.0,105.0,64.0,3104298609.0,3232235911.0,33218.0,3389.0,712033262.0,2830183219.0,5.0,1022.0
314,54.0,64074.0,20.0,64.0,3104298502.0,3232235911.0,20196.0,3389.0,1763100573.0,1540700964.0,5.0,1026.0
315,54.0,21556.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671901068.0,2730870768.0,5.0,6145.0
316,134.0,24244.0,100.0,64.0,1380103521.0,3232236018.0,60267.0,51413.0,3054672498.0,417062862.0,8.0,16384.0
317,66.0,16463.0,32.0,64.0,1868205338.0,3232236018.0,443.0,34279.0,3674233110.0,3167629139.0,8.0,501.0
318,66.0,58584.0,32.0,64.0,1595440921.0,3232236018.0,2170.0,51413.0,2634615636.0,0.0,8.0,64240.0
319,66.0,29980.0,32.0,64.0,3232235911.0,3415386832.0,3389.0,57267.0,544230161.0,3667549129.0,8.0,64000.0
320,60.0,15799.0,20.0,64.0,3232236018.0,1047955289.0,51413.0,61493.0,3990216603.0,2111430757.0,5.0,1460.0
321,66.0,35071.0,32.0,64.0,1578962322.0,3232236018.0,1275.0,51413.0,3959268109.0,0.0,8.0,65535.0
322,66.0,49900.0,32.0,64.0,3103937295.0,3232236018.0,443.0,59811.0,839620254.0,1275677979.0,8.0,504.0
323,66.0,63907.0,32.0,64.0,1746235393.0,3232236018.0,80.0,60492.0,662069154.0,1615302093.0,8.0,9.0
324,139.0,32074.0,105.0,64.0,3271810869.0,3232235911.0,65005.0,3389.0,3363281282.0,4212884894.0,5.0,1022.0
325,66.0,896.0,32.0,64.0,3232235911.0,3113450594.0,3389.0,59892.0,371643922.0,2891896059.0,8.0,62680.0
326,73.0,729.0,39.0,64.0,3232235911.0,3113450594.0,3389.0,52365.0,3945557725.0,3126569771.0,5.0,63957.0
327,60.0,29616.0,20.0,64.0,3232236018.0,2994211620.0,51413.0,1392.0,1832493034.0,4276983819.0,5.0,1728.0
328,66.0,60019.0,32.0,64.0,3283461734.0,3232236018.0,54016.0,51413.0,1575953702.0,0.0,8.0,64860.0
329,139.0,46861.0,105.0,64.0,3271810869.0,3232235911.0,59365.0,3389.0,3659073372.0,3891726049.0,5.0,1022.0
330,66.0,31167.0,32.0,64.0,1842205987.0,3232235911.0,50477.0,3389.0,2304990499.0,0.0,8.0,8192.0
331,54.0,18454.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671891555.0,2721685691.0,5.0,6140.0
332,74.0,0.0,40.0,64.0,3232236018.0,534703622.0,51413.0,38688.0,1600578369.0,1254296945.0,10.0,5792.0
333,66.0,54137.0,32.0,64.0,3271810869.0,3232235911.0,65202.0,3389.0,3300062895.0,0.0,8.0,64240.0
334,74.0,58771.0,40.0,64.0,532323972.0,3232236018.0,1341.0,51413.0,4208913138.0,0.0,10.0,64240.0
335,54.0,25178.0,20.0,64.0,2994362786.0,3232236018.0,63626.0,51413.0,1098042089.0,3279330813.0,5.0,1026.0
336,329.0,37632.0,295.0,64.0,1868205338.0,3232236018.0,443.0,36459.0,305374009.0,3064545124.0,8.0,501.0
337,74.0,6704.0,40.0,64.0,1568387186.0,3232236018.0,57873.0,51413.0,4258486549.0,0.0,10.0,62818.0
338,73.0,25164.0,39.0,64.0,3232235911.0,3266588808.0,3389.0,11816.0,3800848255.0,3422603470.0,5.0,63957.0
339,66.0,398.0,32.0,64.0,3232236018.0,3103937295.0,59798.0,443.0,820221881.0,3324204790.0,8.0,1174.0
340,583.0,62441.0,549.0,64.0,3232236018.0,1868205338.0,51383.0,443.0,2408991057.0,2137163105.0,8.0,1460.0
341,78.0,0.0,44.0,64.0,1760179510.0,3232236018.0,12081.0,51413.0,2636058825.0,0.0,11.0,65535.0
342,54.0,22746.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671904630.0,2734288334.0,5.0,6145.0
343,139.0,37822.0,105.0,64.0,3271810869.0,3232235911.0,52104.0,3389.0,249082640.0,208444759.0,5.0,1022.0
344,347.0,14506.0,313.0,64.0,3232235911.0,3104298608.0,3389.0,41477.0,676312908.0,2243102293.0,5.0,63341.0
345,66.0,0.0,32.0,64.0,3232236018.0,1559286439.0,51413.0,62582.0,3792373699.0,1487122813.0,8.0,5840.0
346,259.0,9264.0,225.0,64.0,1539810068.0,3232235911.0,59186.0,3389.0,1641861627.0,3325304717.0,5.0,1026.0
347,66.0,51204.0,32.0,64.0,1466417437.0,3232236018.0,58627.0,51413.0,2447280420.0,0.0,8.0,64240.0
348,66.0,0.0,32.0,64.0,3232236018.0,1604688801.0,51413.0,20941.0,1885015653.0,588305307.0,8.0,5840.0
349,54.0,55467.0,20.0,64.0,3113450631.0,3232235911.0,65387.0,3389.0,960994865.0,3858941970.0,5.0,8207.0
350,54.0,16831.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671886505.0,2716843256.0,5.0,6145.0
351,66.0,24042.0,32.0,64.0,3232236018.0,3103937295.0,59790.0,443.0,828625524.0,3693273578.0,8.0,1174.0
352,74.0,0.0,40.0,64.0,3232236018.0,3259244763.0,51413.0,50631.0,4089099686.0,3792978504.0,10.0,5792.0
353,715.0,11997.0,681.0,64.0,3266588808.0,3232235911.0,10087.0,3389.0,3903253502.0,2476051526.0,5.0,1021.0
354,66.0,14925.0,32.0,64.0,3103937295.0,3232236018.0,443.0,55458.0,1499880962.0,2821144595.0,8.0,501.0
355,66.0,52552.0,32.0,64.0,1599375636.0,3232236018.0,2206.0,51413.0,1309921127.0,0.0,8.0,65535.0
356,66.0,4594.0,32.0,64.0,765227701.0,3232236018.0,27204.0,51413.0,1356099685.0,0.0,8.0,65535.0
357,347.0,27922.0,313.0,64.0,3232235911.0,3271810869.0,3389.0,55301.0,1499036236.0,382750580.0,5.0,63341.0
358,60.0,10383.0,20.0,64.0,3232236018.0,3000035400.0,51413.0,7730.0,3809539378.0,3298776815.0,5.0,1460.0
359,54.0,13106.0,20.0,64.0,3266588808.0,3232235911.0,27554.0,3389.0,2229959127.0,1315803759.0,5.0,1026.0
360,66.0,25176.0,32.0,64.0,2994362786.0,3232236018.0,63626.0,51413.0,1098042088.0,0.0,8.0,64240.0
361,54.0,21690.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671901493.0,2731274839.0,5.0,6140.0
362,66.0,42632.0,32.0,64.0,3232236018.0,763946638.0,51413.0,41449.0,2768086302.0,3180640382.0,8.0,1997.0
363,66.0,0.0,32.0,64.0,3232236018.0,3108883504.0,51413.0,50612.0,3345547864.0,1767230749.0,8.0,5840.0
364,97.0,54502.0,63.0,64.0,3109781354.0,3232235911.0,53926.0,3389.0,3437842849.0,2748880929.0,5.0,1026.0
365,54.0,11846.0,20.0,64.0,1395234180.0,3232236018.0,57332.0,51413.0,83392130.0,4224274242.0,5.0,1026.0
366,66.0,13108.0,32.0,64.0,1409505850.0,3232236018.0,52919.0,51413.0,2974048839.0,0.0,8.0,64240.0
367,259.0,29215.0,225.0,64.0,1592033117.0,3232235911.0,14796.0,3389.0,1739301047.0,432641514.0,5.0,1026.0
368,54.0,20023.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671896477.0,2726448364.0,5.0,6145.0
369,347.0,35239.0,313.0,64.0,3232235911.0,3113450631.0,3389.0,63195.0,2339554298.0,747536940.0,5.0,63341.0
370,66.0,65433.0,32.0,64.0,3103937295.0,3232236018.0,443.0,34413.0,2373290907.0,2401359541.0,8.0,501.0
371,347.0,23398.0,313.0,64.0,3232235911.0,3113450741.0,3389.0,62853.0,30487151.0,609787124.0,5.0,63341.0
372,66.0,31054.0,32.0,64.0,633598565.0,3232236018.0,50860.0,51413.0,3530834312.0,0.0,8.0,64240.0
373,281.0,37493.0,247.0,64.0,2328312116.0,3232236018.0,59499.0,51413.0,1936034477.0,3213045413.0,8.0,504.0
374,60.0,50254.0,20.0,64.0,3232236018.0,1953376926.0,51413.0,28621.0,1686253139.0,1727025978.0,5.0,1460.0
375,74.0,20327.0,40.0,64.0,2965684483.0,3232236018.0,64231.0,51413.0,3036288402.0,0.0,10.0,64240.0
376,66.0,50826.0,32.0,64.0,3232236018.0,3103937295.0,34529.0,443.0,3974769435.0,3203820388.0,8.0,1313.0
377,71.0,41352.0,37.0,64.0,1746223105.0,3232236018.0,80.0,38156.0,2244908614.0,3662554856.0,8.0,9.0
378,113.0,35301.0,79.0,64.0,3232235911.0,3113450631.0,3389.0,53922.0,444804635.0,2855909630.0,5.0,63426.0
379,54.0,19841.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671895984.0,2725959988.0,5.0,6145.0
380,66.0,0.0,32.0,64.0,3232236018.0,625934879.0,51413.0,1110.0,210585056.0,1219276647.0,8.0,5840.0
381,66.0,62884.0,32.0,64.0,3232236018.0,1868205338.0,51052.0,443.0,2531843140.0,1622912841.0,8.0,1174.0
382,54.0,26360.0,20.0,64.0,3109902730.0,3232235911.0,18565.0,3389.0,837636385.0,2133695223.0,5.0,1022.0
383,66.0,0.0,32.0,64.0,3232236018.0,1332740139.0,51413.0,58561.0,3576624702.0,2415933203.0,8.0,5840.0
384,66.0,37494.0,32.0,64.0,3109781367.0,3232235911.0,13954.0,3389.0,2124785630.0,0.0,8.0,64240.0
385,78.0,0.0,44.0,64.0,1760179510.0,3232236018.0,40257.0,51413.0,4112740575.0,0.0,11.0,65535.0
386,54.0,11632.0,20.0,64.0,1595526198.0,3232236018.0,54250.0,51413.0,1009414993.0,1349450789.0,5.0,513.0
387,74.0,11050.0,40.0,64.0,2680460818.0,3232236018.0,19738.0,51413.0,1330572356.0,0.0,10.0,64240.0
388,74.0,0.0,40.0,64.0,3103937295.0,3232236018.0,443.0,59698.0,3887069046.0,1553277716.0,10.0,65160.0
389,66.0,3667.0,32.0,64.0,1868205338.0,3232236018.0,443.0,51425.0,102694363.0,2836262896.0,8.0,501.0
390,347.0,9571.0,313.0,64.0,3232235911.0,3104298607.0,3389.0,43958.0,3516962470.0,2636257856.0,5.0,63341.0
391,66.0,41218.0,32.0,64.0,3232236018.0,3103937295.0,59702.0,443.0,1544003156.0,2464472724.0,8.0,1301.0
392,66.0,0.0,32.0,64.0,3232236018.0,3256619265.0,51413.0,61389.0,4173904628.0,2638645588.0,8.0,5840.0
393,66.0,0.0,32.0,64.0,3232236018.0,1435384083.0,51413.0,11248.0,921930897.0,3092705089.0,8.0,5840.0
394,66.0,587.0,32.0,64.0,3163512197.0,3232236018.0,30938.0,51413.0,2816903497.0,0.0,8.0,8192.0
395,66.0,1369.0,32.0,64.0,3232235911.0,3266589156.0,3389.0,62660.0,2786346120.0,1813346749.0,8.0,64000.0
396,54.0,19851.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671896035.0,2725992782.0,5.0,6140.0
397,329.0,37628.0,295.0,64.0,1868205338.0,3232236018.0,443.0,36459.0,305373483.0,3064544400.0,8.0,501.0
398,66.0,27519.0,32.0,64.0,3232235911.0,3271810869.0,3389.0,63915.0,2539691258.0,339055087.0,8.0,64000.0
399,66.0,46700.0,32.0,64.0,1360610945.0,3232236018.0,39114.0,51413.0,3237747124.0,0.0,8.0,64240.0
400,66.0,32304.0,32.0,64.0,171067066.0,3232236018.0,49689.0,51413.0,1939356110.0,0.0,8.0,65535.0
401,347.0,27383.0,313.0,64.0,3232235911.0,3271810869.0,3389.0,63681.0,2783228873.0,2190039130.0,5.0,63341.0
402,74.0,0.0,40.0,64.0,1746214913.0,3232236018.0,80.0,40077.0,668260002.0,1994862006.0,10.0,65535.0
403,66.0,0.0,32.0,64.0,3232236018.0,1833151421.0,51413.0,60025.0,21998299.0,3748414426.0,8.0,5840.0
404,74.0,5312.0,40.0,64.0,3563463512.0,3232236018.0,46069.0,51413.0,3108479965.0,0.0,10.0,33120.0
405,66.0,65273.0,32.0,64.0,3103937295.0,3232236018.0,443.0,34426.0,1779035706.0,2440903257.0,8.0,501.0
406,66.0,11549.0,32.0,64.0,3266588808.0,3232235911.0,35936.0,3389.0,1377606544.0,0.0,8.0,64240.0
407,54.0,27260.0,20.0,64.0,3337925018.0,3232235911.0,25288.0,3389.0,1795247388.0,2897895377.0,5.0,1022.0
408,73.0,24129.0,39.0,64.0,3232235911.0,3266588808.0,3389.0,43438.0,2034694387.0,4211261378.0,5.0,63957.0
409,66.0,813.0,32.0,64.0,3232235911.0,3113450594.0,3389.0,51038.0,476005611.0,2966116137.0,8.0,64000.0
410,74.0,0.0,40.0,64.0,3232236018.0,2160687477.0,51413.0,1276.0,1453193499.0,280988616.0,10.0,5792.0
411,54.0,60644.0,20.0,64.0,2468273028.0,3232236018.0,15046.0,51413.0,1643789102.0,3981684512.0,5.0,255.0
412,54.0,16782.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671886352.0,2716710750.0,5.0,6145.0
413,54.0,21784.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671901791.0,2731546045.0,5.0,6145.0
414,66.0,61427.0,32.0,64.0,1868205338.0,3232236018.0,443.0,36482.0,3013879602.0,72544591.0,8.0,501.0
415,66.0,61659.0,32.0,64.0,634848818.0,3232236018.0,8904.0,51413.0,2349558209.0,0.0,8.0,64240.0
416,259.0,50651.0,225.0,64.0,3271810869.0,3232235911.0,57208.0,3389.0,1446659839.0,450227153.0,5.0,1026.0
417,161.0,4071.0,127.0,64.0,1055651730.0,3232236018.0,60518.0,51413.0,14445666.0,1075159313.0,5.0,255.0
418,60.0,32739.0,20.0,64.0,3232236018.0,3754751841.0,51413.0,60837.0,2878044348.0,2713996057.0,5.0,1460.0
419,60.0,50056.0,20.0,64.0,3232235911.0,3109781354.0,3389.0,53736.0,1479200969.0,4239393624.0,5.0,62664.0
420,54.0,1252.0,20.0,64.0,1300214462.0,3232236018.0,32372.0,51413.0,2258567407.0,961668214.0,5.0,515.0
421,715.0,12219.0,681.0,64.0,3266588808.0,3232235911.0,12679.0,3389.0,3720319903.0,4222150606.0,5.0,1021.0
422,66.0,24810.0,32.0,64.0,3232235911.0,3266588808.0,3389.0,5000.0,3041615777.0,293387005.0,8.0,64000.0
423,60.0,23564.0,20.0,64.0,3232235911.0,3266588808.0,3389.0,45861.0,1413822882.0,1681784663.0,5.0,62680.0
424,66.0,18723.0,32.0,64.0,1600695463.0,3232236018.0,1165.0,51413.0,4143371028.0,0.0,8.0,64240.0
425,66.0,40862.0,32.0,64.0,3563463512.0,3232236018.0,38741.0,51413.0,1931591044.0,1626176294.0,8.0,259.0
426,66.0,8018.0,32.0,64.0,3113450631.0,3232235911.0,53922.0,3389.0,2855909055.0,0.0,8.0,64240.0
427,329.0,27179.0,295.0,64.0,2997846923.0,3232236018.0,443.0,43793.0,3987521966.0,1876407175.0,8.0,501.0
428,259.0,61275.0,225.0,64.0,3271810869.0,3232235911.0,54947.0,3389.0,1314904213.0,4288810664.0,5.0,1026.0
